,stars,name,feedback,avg_sent,gender,num_words,emoji
716,5,Омар,супер,1.0,M,1,0
717,5,Васильевич Денис,отличный советовать покупка,2.5,M,5,0
718,5,Александр,качественный вещь,3.0,M,3,0
719,5,Руслан,классно качество отличный,4.0,M,4,0
720,5,Макс,размер подойти ткань качественный,4.0,M,4,0
721,5,Руслан,хороший gap высота,4.0,M,8,0
722,5,Васильевич Денис,стильно модно молодёжный,3.0,M,3,0
723,5,Васильевич Денис,классный модно стильно,1.3333333333333333,M,4,0
724,5,Васильевич Денис,стильно модно молодёжный,3.0,M,3,0
725,3,Александр,,1.0,M,1,2
726,5,Владислав,качество,2.0,M,2,1
727,5,Владислав,качество,2.0,M,2,1
728,5,Михаил,супер большемерить,4.0,M,4,0
729,5,Максим,подойти картинка,6.0,M,6,0
730,5,Татев,хороший базовый размер подойти,2.5,M,6,1
731,5,Александр,качество шик нужно брать размер большой имхо,4.5,M,9,0
732,5,Виталий,хороший деньга идти размер,4.0,M,8,0
733,5,Дмитрий,качество хороший,2.0,M,2,0
734,5,Морозов Данил,хороший размер подойти,6.0,M,6,0
735,5,Андрей,хороший качество,2.0,M,2,0
736,5,Иван,отличный база размер,4.0,M,4,0
737,5,Михаил,класс,1.0,M,1,0
738,5,Анаит,взять второй материал хороший плотный,6.0,M,6,0
739,5,Анаит,хороший базовый,3.0,M,3,0
740,5,Муратович Еркин,хороший,2.0,M,2,0
741,5,Дмитрий,хороший качество размер размер,2.5,M,5,0
742,3,Георгий,ткань тонковатый,2.0,M,2,0
743,5,Роман,качество супер,2.0,M,2,0
744,5,Максим,хороший качество,2.0,M,2,0
745,5,Владислав,отлично сидеть немного длинноватый,5.0,M,5,0
746,5,Сергей,отлично,1.0,M,1,0
747,5,Губарев Алексей,тело приятный огромный принцип хотеть,10.0,M,10,0
748,5,Роман,хороший материал,2.0,M,2,0
749,5,Евгений,,1.0,M,1,1
750,5,Сергей,качество отличный цена достаточно высокий базовый,10.0,M,10,0
751,5,Аршак,хороший,3.0,M,4,0
752,5,Александр,хороший размер соответствовать,4.0,M,4,0
753,5,Рыжков Денис,,1.0,M,1,1
754,5,Эльдар,отличный рекомендовать,1.5,M,3,0
755,5,Гаджиев Марат,отличный качественный цена,6.0,M,6,0
756,4,Джалил,деньга качество шикарный,5.0,M,5,0
757,5,Иван,огонь,1.0,M,1,0
758,5,Владимир,понравиться лёгкий,3.0,M,3,0
759,5,Аскер,качество довольный рекомендовать,3.0,M,3,0
760,5,Аскер,качество довольный рекомендовать,3.0,M,3,0
761,5,Арай,спорт,3.0,M,3,1
762,5,Константин,размер подойти удобный качество хороший лёгкий,4.5,M,9,2
763,5,Дмитрий,качество хороший соответствовать описание,4.0,M,4,0
764,5,Асель,отлично спорт свободный крой,5.0,M,5,0
765,5,Сергей,,1.0,M,1,1
766,5,Калинчев Дмитрий,,1.0,M,1,3
767,5,Рябкин Юрий,сидеть хороший материал который потеть угодный бояться испортить материал солевой пятно потеря цвет,11.0,M,22,0
768,5,Виталий,,1.0,M,1,1
769,5,сергей,норма,1.0,M,1,0
770,5,Дмитрий,приятный тело,3.0,M,3,0
771,5,Витязев Максим,просто качественно,4.0,M,4,1
772,5,саид,супер,1.0,M,1,0
773,5,саид,супер,1.0,M,1,0
774,5,Дмитрий,круто,1.0,M,1,0
775,5,Дмитрий,норма,2.0,M,2,0
776,4,Сергей,отлично тренек,4.0,M,4,1
777,5,Переверзев Денис,чувствовать здорово давно заказывать ламода претензия честно качество доставка уровень спасибо,4.166666666666667,M,25,0
778,3,Александр,качество материал неочень взять,2.5,M,5,0
779,5,Сергей,отличный лёгкий удобный,2.5,M,5,0
780,5,Азамат,плотный цвет белый скорее кремовый отличный качество деньга,6.0,M,12,0
781,5,Алишер,плотный материал приятный ткань,4.0,M,4,0
782,5,Владимир,,1.0,M,1,4
783,5,Максим,топ отлично подойти смотреться клёво,3.0,M,6,0
784,5,Иван,плотный овера сайза удобный качество супер,4.0,M,8,0
785,5,Михаил,качество отличный размер размер,5.0,M,5,0
786,5,Денис,качество просто,2.0,M,3,3
787,5,Николай,плотный ткань хороший качество,4.0,M,4,0
788,5,Семен,,1.0,M,1,1
789,5,Леонович Матвей,качество высота,3.0,M,3,0
790,5,Алексей,качество огонь,2.0,M,2,0
791,5,Ернар,качество хорошоя,2.0,M,3,5
792,5,Роман,качество,1.0,M,1,0
793,5,Марат,классика,1.0,M,2,1
794,5,Денис,хороший качество,2.0,M,2,0
795,5,Денис,хороший качество,2.0,M,2,0
796,5,Сабит,пушка,1.0,M,1,0
797,5,Даниил,плотный ткань,2.0,M,2,0
798,5,Ильяс,хороший качество,2.0,M,2,0
799,5,Сергей,супер,1.0,M,1,0
800,4,Максим,приятный хлопок широкий талия,7.0,M,7,0
801,5,кирилл,,1.0,M,1,1
802,5,кирилл,,1.0,M,1,1
803,3,Виталий,холщовый хороший нибыть выбрать советовать,3.333333333333333,M,13,0
804,5,Пользователь,размер размер белоснежный цвет,6.0,M,6,1
805,5,Ғұмар,,1.0,M,1,4
806,5,Семен,,1.0,M,1,1
807,5,Четвериков Владимир,качество супер,2.0,M,2,0
808,5,Четвериков Владимир,качество супер,2.0,M,2,0
809,5,Александр,отличный заказывать ещё,4.0,M,4,0
810,5,Антон,качественный хлопковый размер соответствовать,2.5,M,5,0
811,5,Андрей,хороший качественный брать размер большой,8.0,M,8,1
812,5,Михаил,супер,1.0,M,1,0
813,5,Николай,офигенный цена качество материал интересный приятный ощупь образный вырез искать размер желательно брать взять сидеть плотно свободный чёрный цвет слегка скрывать пивной животик,8.2,M,48,1
814,5,Дмитрий,хороший,2.0,M,2,0
815,5,Яхненко Роман,хороший брать первый,6.0,M,7,0
816,5,Вадим,трикотаж отличный качество рекомендовать,2.0,M,4,0
817,5,Степашин Сергей,классный материал мяться сидеть отлично,6.0,M,6,0
818,5,Олег,лишний,2.0,M,2,0
819,5,Сергей,слово hugo простой майк выглядеть стильно идти размер,4.333333333333333,M,13,0
820,5,Кирилл,отличный качество севнт,2.5,M,5,0
821,5,Шамиль,качество высота,3.0,M,3,0
822,5,александр,отличный качество,2.0,M,2,0
823,5,Антон,хороший качество нужно качественный вещь принт,5.0,M,10,0
824,5,сергей,качество,2.0,M,2,1
825,5,Олег,,1.0,M,1,1
826,3,павел,узкий рукав материал хороший,4.0,M,4,0
827,5,Василий,качество уровень понравиться,2.5,M,5,0
828,5,Петр,хороший базовый,3.0,M,3,0
829,5,Михаил,klass,1.0,M,1,0
830,5,игорь,качество хороший размер соответствовать,3.0,M,4,0
831,5,Данил,отличный базовый,3.0,M,3,0
832,5,Василий,хороший качество сидеть отлично прийти упаковка развернуть мерить возврат,4.333333333333333,M,13,0
833,5,Ином,хороший качество любить бренд тело приятный выкуп,9.0,M,9,0
834,5,алексей,качество высота,3.0,M,3,0
835,5,Андрей,качество отличный давно брать бренд хлопок эластан,11.0,M,11,0
836,2,Инакентий,размер соответствовать,3.0,M,3,0
837,5,дмитрий,,1.0,M,1,3
838,3,Самир,взять подарок спортивный фигура живот висеть человек животик самый взять подарок новый год знакомый,22.0,M,22,0
839,5,Станислав,,1.0,M,1,1
840,5,Юрий,хороший качество,2.0,M,2,0
841,5,Олег,,1.0,M,1,0
842,5,Александр,,1.0,M,1,1
843,5,Александр,,1.0,M,1,1
844,5,Александр,супер,1.0,M,1,0
845,5,Тимур,идеально подойти,2.0,M,2,0
846,5,филипп,качество супер покупать третий комплект,3.0,M,6,0
847,5,Александр,качество хороший оверсайза,4.0,M,4,0
848,5,Антон,оверсайза,1.0,M,1,0
849,5,Александр,прекрасный недорогой базовый оверсайза сидеть,8.0,M,8,0
850,5,Расим,отлично сидеть материал приятный,4.0,M,4,0
851,5,Владимир,норма размер попадать,6.0,M,6,0
852,5,Олег,сидеть идеально слегка маломерить ткань прекрасный рекомендовать,2.333333333333333,M,7,0
853,5,Валерий,хороший приятный ткань маломерить брать размер большой,5.5,M,11,0
854,5,Горчаков Денис,сидеть крутой качество,4.0,M,4,0
855,5,Андрей,отлично сидеть классный материал,4.0,M,4,0
856,5,Сергей,супер,1.0,M,1,0
857,3,Ронжин Сергей,узкий грудь,3.0,M,3,0
858,5,Сергей,идеал,1.0,M,1,0
859,4,Олег,маломерить размер,4.0,M,4,0
860,5,Набро Александр,супер рекомендовать,2.0,M,2,0
861,5,Сергей,качество приятный цена дорогой супер советовать приобрести,3.0,M,9,0
862,5,Сергей,товар соответствовать фото подойти размер,3.5,M,7,0
863,5,Марк,,1.0,M,1,1
864,5,Сергей,качество хороший,2.0,M,2,0
865,5,Иван,хороший первый сделка довольный советовать,4.0,M,7,0
866,5,Сергей,отличный качество заказывать размер большой подойти xxl,4.333333333333333,M,13,0
867,5,Дмитрий,отличный вариант спортивный фигура,5.0,M,5,0
868,5,Сергей,облегать тянуться форма время носка сохранять,6.0,M,7,0
869,5,Константин,отличный приталенный материал понравиться посмотреть повести стирка,4.0,M,12,0
870,4,владимир,хороший цвет,2.0,M,2,0
871,3,Исаев Гасан,похоже хлопок большой синтетик,8.0,M,8,0
872,5,Рудаков Александр,хороший ткань пошив,3.0,M,3,0
873,2,Константин,неплохой качество высота размер широкий штаны рост 175 цвет бежевый большой бледно розовый,21.0,M,21,0
874,4,Евгений,целое классный качество хороший сильно большемерить взять конкретный оверсайза ширина замерять подмышка смотреть соответсвенный круг 116 смотреть равно купить ушить немного,14.666666666666666,M,46,0
875,4,Игорь,качество ткань ухудшиться,3.0,M,3,0
876,2,Виктор,советовать ужасный качество лейбл бренд пришить крайне кривой небрежно стежок ощущение гнать китай заготовка штамповать лейбл продавать гигантский наценка мерил майка еле налезть третий идти носить,7.5,M,47,0
877,5,Сергей,размер маломерить супер,7.0,M,7,0
878,4,Петр,картинка красивый качество хороший реал выглядеть домашний серенький отказ,4.5,M,18,0
879,5,Сергей,данный бренд высокий уровень спасибо качество,10.0,M,10,0
880,4,Олег,маломерить размер,3.0,M,3,0
881,3,Богдан,цена хороший,2.0,M,2,0
882,5,Александр,,1.0,M,1,1
883,5,Виталий,мягкий удобный,2.0,M,2,0
884,5,Набро Александр,рекомендовать,1.0,M,1,0
885,5,Сергей,облегать тянуться форма время носка сохранять,6.0,M,7,0
886,5,Сергей,отлично сидеть спортивный качество хороший,3.5,M,7,0
887,5,Александр,обтяжка немного качество неплохой,5.0,M,5,0
888,5,слепнев николай,хороший,2.0,M,2,0
889,5,Артем,,1.0,M,1,1
890,5,катанов Георгис,качество хороший,2.0,M,2,0
891,5,Дмитрий,качественный,2.0,M,2,0
892,5,Дмитрий,супер фигура,3.0,M,3,0
893,5,Волк,супер,1.0,M,1,0
894,5,Игорь Старжинский,качество неплохой особенно свой цена многие писать действительно несколько маломерить взять качество компрессионный занятие спорт пошив ткань подойти компрессионный содержание хлопок трудно найти чистый синтетик дух переваривать облегающий поддерживать эффект характерный компрессионный одежда слишком желательный брать размер большой,10.333333333333334,M,64,0
895,5,Александр,хороший качество,2.0,M,2,0
896,5,Александр,цена качество,1.0,M,2,0
897,5,Сюгин Сергей,маломерить отказ качество ткань хороший,2.5,M,5,0
898,5,сергей,отличный ооооочень маломерить обтяжка,11.0,M,11,0
899,5,Сюгин Сергей,хороший качество маломерить размер желательно,9.0,M,9,0
900,5,Александр,супер брать второй,2.0,M,4,0
901,5,Игорь,отличный качественный маломерить,5.0,M,5,0
902,5,Сергей,светлый приятный ощупь чур облегать фигура,6.5,M,13,0
903,4,Владислав,ткань качественный толстой плотный лёгкий выглядеть стильно фасон необычный низ прямой окружность живот идеально прямой зачастую топорщиться выкупить причина горловина взгляд слишком глубокий большой нравиться грудь закрытый самый шея фото заметно примерка почувствовать дискомфорт,7.222222222222222,M,67,0
904,5,Кирилл,отличный чувствовать комфортно благодарный,10.0,M,10,0
905,5,Кирилл,отличный качество размер соответствовать материал пойти,6.0,M,6,0
906,5,любовь,длинный тонкий отличный,4.0,M,4,0
907,2,Александр,материал плотный лето подойти,6.0,M,6,0
908,5,Жахонгир,приятный,3.0,M,3,1
909,5,Виталий,,1.0,M,1,1
910,5,Олег,отличный приятный тело идти размер размер рекомендовать,11.0,M,11,0
911,3,Алексей,большемерить,1.0,M,1,0
912,5,Александр,удобный лёгкий материал приятный,2.0,M,4,0
913,5,Вадим,брать чёрный цвет взять неплохой повседневный бюджетный,3.6666666666666665,M,13,0
914,4,Сергей,приятный ощупь удлинённый низ размер размер,7.0,M,9,0
915,5,Дмитрий,отличный качество рекомендовать,1.5,M,3,0
916,5,Антон,отличный качественный лёгкий,4.0,M,4,0
917,5,Байгонусов  Адиль,большемерить длинный низ,3.0,M,3,0
918,5,Адаменко Андрей,отличный,2.0,M,2,0
919,5,Семён,подойти,2.0,M,2,0
920,5,Рафаэл,размер качество хороший,4.0,M,4,0
921,5,Андрей,отличный,2.0,M,2,0
922,5,Евгений,отлично,1.0,M,1,0
923,5,Сергей,качество хороший размер размер,5.0,M,5,0
924,5,Алексей,размер качественный лето самый,8.0,M,8,0
925,5,Антон,топ,1.0,M,1,0
926,5,Сергей,удобный размер соответствовать,2.0,M,4,0
927,5,Алексей,дом самый несколько стирка терять форма цвет,11.0,M,11,0
928,5,Александр,100 подойти крой человеческий ткань качественный,6.0,M,6,0
929,5,Фархад,плохой великоватый возврат,8.0,M,8,0
930,5,Александр,немного большемерить,2.0,M,2,0
931,5,михайлов владимир,супер,1.0,M,1,0
932,5,михайлов владимир,супер,1.0,M,1,0
933,5,михайлов владимир,супер,1.0,M,1,0
934,5,Борис,хороший качество разумный цена размер подойти,3.5,M,7,0
935,5,Спирин Алексей,классный расцветка высокий качество тонкий комфортный большемерить минимум размер плечо талия подойти упитанный мужчина,11.0,M,22,0
936,5,Сергей,сочетание цена качество идеальный цвет хороший фото шов отличный,3.6666666666666665,M,12,0
937,5,сергей,хороший качественный,3.0,M,3,0
938,4,Зайцев Федор,качество хороший немного большемерить,4.0,M,4,0
939,5,Тамаз,качественно понравиться,4.0,M,4,0
940,5,Тамаз,качественно понравиться,4.0,M,4,0
941,5,Константин,хороший,2.0,M,2,0
942,4,Веретягин Максим,отлично просто гуд,4.0,M,4,0
943,5,Иван,качество хороший косяк,4.0,M,4,0
944,5,Асхабов Ахмад,,1.0,M,1,2
945,5,Шмелев  Алексей,,1.0,M,1,3
946,5,Кирилл,качество отличный советовать спасибо,5.0,M,5,0
947,5,Максим,комфорт,2.0,M,4,0
948,5,Роман,отличный каждый день,5.0,M,5,0
949,5,Юрий,качество супер оригинальный adidas,4.0,M,8,0
950,5,Сенянинов Сергей,отличный adidas чёрный цвет лето самый нужно прекрасный материал лето уверенный лето жарко мужчина рекомендовать товар любить фирменный спортивный одежда,11.333333333333334,M,34,0
951,4,Сергей,отлично тренек,3.0,M,3,0
952,5,Матвей,хороший качество понравиться,4.0,M,4,0
953,5,Фомин Дмитрий,приятный тело ткань качественный пошив идти размер,4.5,M,9,0
954,5,Антон,отличный качество рост 184 вес идти размер размер,5.5,M,11,0
955,5,Алексей,качество супер проверить время,2.0,M,4,0
956,5,Константин,тренировка нужно,4.0,M,5,0
957,5,Глеб,,1.0,M,1,1
958,3,Евгений,брать примерка понравиться сделать дёшево принт грубый клеёнка кроссовок производитель сделать,9.5,M,19,0
959,5,Филипп,,1.0,M,1,1
960,5,Антон,комфортный стильный оригинал довольный покупка,2.0,M,6,0
961,5,Михаил,хороший качество ткань красивый яркий цвет довольный,9.0,M,9,0
962,5,Александр,отличный стильный,3.0,M,3,0
963,5,абдурашид,пушка,1.0,M,1,0
964,4,Александр,понравиться большемерить,3.0,M,3,0
965,5,Хохлов Дмитрий,приятный ткань,2.0,M,2,0
966,5,владимир,,1.0,M,1,1
967,5,Евгений,деньга норма,3.0,M,4,0
968,5,Греков Александр,отличный майк,2.0,M,2,0
969,5,Егор Кузнецов,,2.0,M,2,0
970,5,Андрей,классный высокий качество пошив принт,7.0,M,7,0
971,5,Трохин  Александр,соотношение цена качество хороший,3.0,M,4,0
972,5,Меринов Владислав,удобный мягкий приятный тело цвет классный слово фирма,10.0,M,10,0
973,5,Сергей,идти размер приятный тело рекомендовать,7.0,M,7,0
974,4,Василий,хороший качество,2.0,M,2,0
975,3,Михаил,обычный домашний использование рост 180 смотреть размер длинный узкий цвет блёклый,8.5,M,17,0
976,1,Виктор,,1.0,M,1,1
977,5,Владимир,подойти,1.0,M,1,0
978,5,Константин,отличный,1.0,M,1,0
979,5,Алексей,,1.0,M,1,1
980,5,Иван,супер хлопок,2.0,M,2,0
981,5,Дамир,классно сидеть,2.0,M,2,0
982,5,Ринат,отлично качество бомба,2.0,M,4,0
983,5,Альберт,приятный тело,3.0,M,3,0
984,5,Александр,супер,1.0,M,1,0
985,5,Камиль,,1.0,M,1,1
986,5,Рашид,,1.0,M,1,1
987,4,Николай,хороший большемерить размер,4.0,M,6,0
988,5,Глеб,отличный качество плотный хлопок идти размер размер,8.0,M,8,0
989,5,Эл,плотный хороший качество,4.0,M,4,0
990,5,Игорь,вещщий,1.0,M,1,0
991,5,Марк,майк сидеть качество хороший,5.0,M,6,0
992,5,Сергей,классный стильный немного плотный добавлять защита ветреный погода,11.0,M,11,0
993,5,иван,идеально сидеть обтягивать плечо свободный пояс,7.0,M,7,0
994,5,Хадижат,плотный хлопок возможно лето жарко отличный,8.0,M,8,0
995,5,Александр,отличный качество,2.0,M,2,0
996,5,Эдуард,супер,1.0,M,2,1
997,5,Михаил,,1.0,M,1,1
998,5,Мухаммадалиев  Ахроржон,супер,1.0,M,1,0
999,5,Мухаммадалиев  Ахроржон,хороший,2.0,M,2,0
1000,5,Мухаммадалиев  Ахроржон,хороший,2.0,M,2,0
1001,5,Мухаммадалиев  Ахроржон,хороший,2.0,M,2,0
1002,5,Ахрор,хороший,2.0,M,2,0
1003,5,Михаил,,1.0,M,2,0
1004,5,Павел,удобный лёгкий,2.0,M,2,0
1005,5,Макс,отлично сидеть советовать,4.0,M,4,0
1006,5,Макс,брать который выделить носить радость,11.0,M,11,0
1007,5,Семенихин Сергей,отличный качество,2.0,M,2,0
1008,5,Шадрин Владик,отличный,2.0,M,2,0
1009,5,Боязитов Сергей,пойти,1.0,M,1,0
1010,5,Денис,,1.0,M,1,1
1011,5,Семизоров Александр,хороший,2.0,M,2,0
1012,5,Сергей,качественный дешёвый вещь,3.0,M,3,0
1013,5,захаров сергей,супер,1.0,M,1,0
1014,1,евгений,синтетик хлопок принт качественный отказ,8.0,M,8,0
1015,4,Антон,размер подойти,3.0,M,3,0
1016,1,Евгений,просто понравиться ткань лёгкий тонкий подходить использование исключительно поход поле явно каждый день повседневный будни,8.333333333333334,M,25,0
1017,5,Егор,,1.0,M,2,0
1018,5,Размик,качество размер соответствовать,3.0,M,3,0
1019,5,Соломатин Сергей,отлично идти размер размер,5.0,M,6,0
1020,5,ян,,1.0,M,1,1
1021,5,Сергей,,1.0,M,1,2
1022,5,Борис,брать тренировка огонь,5.0,M,5,0
1023,4,Сейдалиев Сарсенбай,базовый простой вид дешёвый,7.0,M,7,0
1024,2,Александр,размер соответствовать понравиться качество товар,7.0,M,7,0
1025,5,михаил,,1.0,M,1,9
1026,4,Александр,большемерить оставить лето пойти качество вроде плохой,2.25,M,9,0
1027,5,Дощанов Жалел,брать подарок пока мерить качество вид,3.6666666666666665,M,11,1
1028,5,Станислав,супер качество довольный,3.0,M,3,0
1029,5,Ясинский Денис,норма,2.0,M,2,0
1030,5,Колесников Иван,супер отличный качество фото соответствовать размер,2.25,M,9,0
1031,4,дядиченко алексей,свой акционный 650р вполне,6.0,M,6,0
1032,4,Паняев Дмитрий,хороший повседнёвка цена качество смотреться норма,2.6666666666666665,M,8,0
1033,5,Колычев Олег,заказ довольный,2.0,M,2,0
1034,5,Колычев Олег,заказ довольный,2.0,M,2,0
1035,5,Колычев Олег,заказ довольный,2.0,M,2,0
1036,5,Владимир,лёгкий красивый цвет хороший размер размер,4.0,M,8,0
1037,5,Иван,хороший,2.0,M,2,0
1038,5,Иван,хороший,2.0,M,2,0
1039,5,Руслан Газиев,грамотный,1.0,M,1,0
1040,5,Морозов Артем,майк приятный выглядеть подтянутый усадка знать пока стирать цвет интенсивный фотка соответствовать,4.25,M,17,0
1041,5,Максим,отличный качество реально хлопок идти размер размер,8.0,M,8,0
1042,5,Руслан,каждый день годиться,4.0,M,4,0
1043,5,Сергей,понравиться качество достойный материал мягкий размер размер,2.25,M,9,0
1044,5,Искандер,удобный лето самый,5.0,M,5,0
1045,5,Сергей,нормуля,1.0,M,1,0
1046,5,Запир,,1.0,M,1,1
1047,5,Руслан,хороший майк,2.0,M,2,0
1048,5,Роман,классный брать,2.0,M,3,0
1049,5,Роман,классный брать,2.0,M,3,0
1050,3,Рязанов Андрей,маломерить короткий,1.5,M,3,0
1051,5,Мурад,качество отличный быстрый доставка,5.0,M,5,0
1052,5,Марсель,nike nike уровень,3.5,M,7,1
1053,5,Озбек Кайыржан,приятный материал хороший качество,4.0,M,4,0
1054,5,Юлиан,подарить сын подойти бег топ,6.0,M,6,0
1055,5,Асылхан,класс,1.0,M,2,1
1056,5,Филипп,лёгкий удобный рекомендовать тренировка,5.0,M,5,0
1057,4,Максим,неплохой,1.0,M,1,0
1058,5,Всеволод,лёгкий удобный размер размер,5.0,M,5,0
1059,5,Ефимов  Дмитрий,норма,1.0,M,1,0
1060,5,Кушкарбаев Берик,качество супер,2.0,M,2,0
1061,5,Алексей,приятный тонкий ткань,3.0,M,3,0
1062,5,Анатолий,огонь,1.0,M,1,0
1063,5,Самойленко Александр,прикольный вопрос накопительный балл,6.0,M,6,0
1064,5,Сенянинов Сергей,замечательный чёрный цвет nike взять лето чёрный спортивный костюм nike материал майка dri fit считать отличный выбор лето отличный цена спасибо lamoda,6.5,M,27,0
1065,5,Павел,жарка погода подходить ура вентилировать,8.0,M,8,0
1066,5,Виктор,хороший жаркий душный погода качество nike обычно высота,4.666666666666667,M,14,0
1067,5,сергей,,1.0,M,1,5
1068,5,Иван,правильный выбор,2.0,M,2,0
1069,1,Армен,,1.0,M,1,0
1070,5,Сергей,отличный качество фигура сидеть рекомендовать,8.0,M,8,0
1071,5,Каравайчиков Алексей,качество огонь узкий талия брать большой,3.333333333333333,M,11,0
1072,4,Николай,нужно брать минимум размер большой,7.0,M,7,0
1073,5,Сергей,великолепно нужно брать размер большой,3.5,M,8,0
1074,5,Кирилл,супер,2.0,M,2,0
1075,4,Дмитрий,качество приятный село быстро растягиваться,3.0,M,6,0
1076,5,Игорь,отличный,2.0,M,2,0
1077,5,Сергей,брать размер большой качество хороший,3.0,M,6,0
1078,5,Сергей,брать размер большой качество хороший,3.0,M,6,0
1079,5,Владимир,хороший качество удобный,2.0,M,4,0
1080,5,Андрей,идти размер понравиться любить обтягивать одежда,9.0,M,9,0
1081,5,Олег,качественный вещь,2.0,M,2,0
1082,5,Калугин Александр,качественный стильный немного маленький данный размер,4.0,M,8,0
1083,5,Рогоулин Максим,качество,1.0,M,1,0
1084,5,Вячеслав,отличный приятный ткань довольно плотный,3.0,M,6,0
1085,4,Александр,отличный спортивный фигура классно облегать брать свой размер,11.0,M,11,0
1086,1,Владислав,кусок гавный носить размер фото модель обтяжка заказать размер большой размер сесть размер,38.0,M,39,0
1087,5,Денис,просто супер качество отличный цена смешной,2.333333333333333,M,7,0
1088,5,Денис,,1.0,M,1,0
1089,5,Павел,отличный обойтись 800р,2.5,M,5,0
1090,5,сергей,дом,2.0,M,2,0
1091,3,Владимир,подойти маломерка маленький,8.0,M,10,0
1092,5,Дмитрий,качественный,2.0,M,2,0
1093,5,Антон,удобно,1.0,M,1,0
1094,5,торчмаков евгений,отличный,2.0,M,2,0
1095,5,Андрей Благов,отличный базовый темно синий насыщенный цвет сидеть фигура идти размер,3.5,M,14,0
1096,5,Александров Олег,сидеть фигура,5.0,M,5,0
1097,5,Кирилл,обычный,2.0,M,2,0
1098,5,Юрий,качество хороший размер соответствовать,4.0,M,4,0
1099,5,Юрий,качество понравиться маломерить xxl подойти,3.5,M,7,0
1100,5,Виталий,хороший заказывать размер большой подойти отлично покупка довольный советовать,7.0,M,11,0
1101,5,Кирилл,простенький майк,2.0,M,2,0
1102,4,Кирилл,брать размер большой,4.0,M,4,0
1103,5,Кирилл,отличный майк,2.0,M,2,0
1104,5,Кирилл,норма,1.0,M,1,0
1105,5,Тимур,маломерный размер целое,4.5,M,9,0
1106,5,Александр,супер брать второй,2.0,M,4,0
1107,5,Шпаковский Александр,,1.0,M,1,3
1108,5,Александр,нормальный качество размерный сетка соответствовать,5.0,M,5,0
1109,5,Любицкий Михаил,супер размер,2.0,M,4,0
1110,5,Любицкий Михаил,супер размер,2.0,M,4,0
1111,5,Любицкий Михаил,супер размер,2.0,M,4,0
1112,5,Любицкий Михаил,супер размер,2.0,M,4,0
1113,5,Любицкий Михаил,супер размер,2.0,M,4,0
1114,5,Константин,отлично размер размер,5.0,M,5,0
1115,5,Евгений,размер размер,3.0,M,3,0
1116,5,Сулейманов Заур,просто космос стильный подходить оранжевый кроссовок,4.5,M,9,0
1117,5,Ильдар,,1.0,M,1,2
1118,5,Александр,отличный,1.0,M,1,0
1119,5,Олег,отличный,2.0,M,2,0
1120,5,Мельников Владимир,отличный,2.0,M,2,0
1121,5,антон,хороший,2.0,M,2,0
1122,5,Андрей,классный супер,2.0,M,3,0
1123,5,Дмитриев Валерий,хороший ткань рисунок чёткий приятно тело,3.5,M,7,0
1124,4,Кызым,маленький подарить,2.0,M,2,0
1125,5,Владимир,обычный,1.0,M,1,0
1126,5,Сокуров Виталий,хороший товар размер принт стираться рекомендовать,2.0,M,8,0
1127,5,Давид,стильный майк смотреться,4.0,M,5,1
1128,5,Владимир,,1.0,M,1,1
1129,4,Дмитрий,маломерить хороший,4.0,M,4,0
1130,5,Абдурахманов Собир,хороший размер неподойти отказ,3.0,M,5,0
1131,5,Анатолий,качественный хороший принт,4.0,M,4,0
1132,5,Ермачков Сергей,хороший качество маломерить размер,6.0,M,7,0
1133,5,Ярослав,фото маломера размер,6.0,M,6,0
1134,5,Валерий,хороший,2.0,M,2,0
1135,3,Холмовский Владимир,хороший модель понравиться размер подойти следующий взять большой,13.0,M,13,0
1136,5,Червонцев Евгений,хороший свой цена,5.0,M,5,0
1137,5,Евгений,хороший ткань полупрозрачный вариант приличный деньга прилично,4.0,M,12,0
1138,5,Евгений,хороший свой цена,5.0,M,6,1
1139,5,Михаил,параметр рост 192 смотреть грудь 125 смотреть живот 145 взять цвет серый графит синий светлый серый размер каждый цвет 9xl 10xl подойти брать специально свободный навыпуск разница 10xl смотреть широкий тело смотреть каждый сторона набавляться длинный смотреть рукав похожий,11.4,M,57,0
1140,5,Айрапетов Сергей,хороший простой,3.0,M,3,0
1141,5,Вадим,отлично,2.0,M,2,0
1142,5,Александр,отличный крой качество,4.0,M,4,0
1143,4,георгий,чёткий крутой стильный,3.0,M,3,0
1144,4,Игорь,неплохой качество цена,6.0,M,7,0
1145,5,Решетов Руслан,,1.0,M,1,2
1146,5,Игорь,маломерить взять,5.0,M,5,0
1147,5,Никитин Евгений,,1.0,M,1,3
1148,5,Василий,хороший,2.0,M,2,0
1149,5,Алекс,цена качество соответствовать понравиться,5.0,M,5,0
1150,5,Руслан,,1.0,M,1,1
1151,5,Виталий,качество хороший внешний вид,4.0,M,5,0
1152,4,Евгений,приятный ощущение,3.0,M,3,0
1153,5,Павел,,1.0,M,1,1
1154,5,Александр,отличный,2.0,M,3,3
1155,5,Анатолий,класс,1.0,M,1,0
1156,5,Олег,немного длинноватый сшить качественно,3.0,M,4,0
1157,5,Константин,качество крутой бывать,4.0,M,4,0
1158,5,Евгений,тонкий качественный ткань,3.0,M,3,0
1159,5,Михаил,качественно,1.0,M,2,1
1160,5,Михаил,качество,2.0,M,2,1
