,stars,name,feedback,avg_sent,gender,num_words,emoji
463,5,Лебёдкин Владислав,классный хороший материал,2.0,M,4,0
464,5,самир,класс,1.0,M,1,0
465,5,казанцев александр,хороший тонкий размер размер,3.0,M,6,0
466,5,Костенко Александр,,2.0,M,2,0
467,5,Роман,отличный,2.0,M,2,0
468,4,Александр,хороший шов нужно проверять мочь распускаться,8.0,M,8,0
469,5,Корсаков Сергей,бомба честно говорить,4.0,M,4,0
470,5,Корсаков Сергей,бомба честно говорить,4.0,M,4,0
471,5,Вячеслав,,1.0,M,1,2
472,5,Денис,приятный мягкий ткань брать размер большой,4.0,M,8,0
473,5,Константин,отличный,2.0,M,2,0
474,5,Павел,понравиться товар,2.0,M,2,0
475,5,Валерий,хороший качество брать размер большой,7.0,M,7,0
476,5,Сергей,бывать косяк внимательно смотреть,5.0,M,5,0
477,5,Куценко Денис,отлично,0.5,M,1,0
478,5,Игорь,отлично сидеть спортивный фигура,5.0,M,5,0
479,5,Артур,отличный вещь,2.0,M,2,0
480,5,Олег,отличный облегать тело сковывать,4.5,M,9,0
481,5,Александр,отличный базовый чётко фигура образный воротничок супер натирать брать цвета,17.0,M,17,0
482,3,Игорь,качество норма размер заказать xxl прийти максимум надеть смочь,2.6,M,13,0
483,5,Артём,плотный обтягивать маломерка размер,2.5,M,5,0
484,5,Дмитрий,отличный взять цвет состав приятный ощупь гладить,17.0,M,17,0
485,5,Александр,,1.0,M,1,1
486,5,Сергей,качковы самый,4.0,M,4,0
487,5,Максим,классный размер размер,5.0,M,5,0
488,5,Сергей,маломерить,1.0,M,1,0
489,5,Роман,отличный цвет размер соответствовать размер брать идеально село,3.25,M,13,0
490,5,Ишутин Кирилл,отличный качество довольный,2.0,M,4,0
491,5,Лебедев Денис,классный,2.0,M,2,0
492,5,Иван,отлично сидеть,2.0,M,2,0
493,5,Иван,качественный обтягивать,3.0,M,3,0
494,5,Владимир,шикарный цвет коралловый близкий цикломеновой отказ,5.5,M,11,0
495,5,Тарас,качество хлопок высокий уровень цвет божественный,3.5,M,7,0
496,4,Сергей,плохой свой деньга место торчать нитка,9.0,M,9,0
497,5,Павел,хороший,2.0,M,2,0
498,5,Евгений,цена отличный,5.0,M,5,0
499,5,Юдин Виктор,классный,2.0,M,2,0
500,5,Юдин Виктор,хороший,2.0,M,2,0
501,5,Евгений,просто хороший отлично подходить авто путешествие,4.0,M,8,0
502,5,святослав,качество,1.0,M,1,0
503,5,Юдин Виктор,хороший отличаться расцвет гораздо тонкий,9.0,M,9,0
504,3,руслан,плотный выкупить поход пляж особо,6.0,M,12,0
505,5,Ренат,отличный размер совпадать,4.0,M,4,0
506,5,Самданов Александр,качество соответствовать цена размер соответствовать,2.5,M,5,0
507,5,алексей,отличный качество,2.0,M,2,0
508,5,Иван,качественный лёгкий летний,4.0,M,4,0
509,5,Баязитов Марсель,хороший,2.0,M,2,0
510,5,Баязитов Марсель,хороший,2.0,M,2,0
511,5,Баязитов Марсель,хороший,2.0,M,2,0
512,5,Инал,,1.0,M,1,1
513,5,Антон,размер размер самый обыкновенный майк хлопок,7.0,M,7,0
514,5,Аслан,качественный,2.0,M,2,0
515,4,Кузнецов Герман,здравствуйте тонкий материал учесть неровность тело видный большемерить носить взять,4.5,M,18,0
516,2,Андрей,дешёвый материал,1.5,M,3,0
517,5,Дмитрий,норма,1.0,M,1,0
518,5,Антон,качество супер лето самый,6.0,M,6,0
519,5,Гунай,отличный летний,3.0,M,3,0
520,5,Евгений,хороший,2.0,M,2,0
521,5,Андрей,около,2.0,M,2,0
522,5,Андрей,около,2.0,M,2,0
523,5,кирилл,норма товар дешёвый магазин,6.0,M,6,0
524,4,Артем,свой цена качественный единственный понравиться немного тонкий материал остальной отлично идти размер,21.0,M,21,0
525,5,Дмитрий,,1.0,M,1,3
526,4,Александр,,2.0,M,2,0
527,4,Мариам,отличный вещь бренд основное качество,6.0,M,12,1
528,5,Евгений,отличный качество большемерить прийтись заказывать размер маленький,8.0,M,8,0
529,5,Сергей,сидеть качество неплохой взгляд цена завысить,10.0,M,10,0
530,4,Александр,неплохой мочь распускаться шов,6.0,M,6,0
531,4,Петров Иван,материал мягкий удобный видимо стандартный стараться пузо выглянуть,7.0,M,14,0
532,5,Артем,классный,2.0,M,2,0
533,5,Олякна Антон,качество отличный,2.0,M,2,0
534,4,Артур,немного маловерие норма,5.0,M,5,0
535,5,вячеслав,отличный качество размер прогадать стрэйч,2.333333333333333,M,7,0
536,5,Б Денис,материал плотный мягкий приятный тело слегка маломерить,7.0,M,7,0
537,5,Роман,свой деньга норма,4.0,M,4,0
538,5,Денис,,1.0,M,1,9
539,5,Василий,материал супер стрейчивать стирка новый белый размер размер,3.5,M,14,0
540,5,Гусейнов Эльгар,хороший качество,2.0,M,2,0
541,5,Дмитрий,неплохой качество облагаться фасон,4.0,M,4,0
542,5,Карлинский Константин,качество размер соответствовать,6.0,M,6,0
543,5,Айваз,цена качество,2.0,M,2,0
544,4,Гильманов Ильдар,хороший,2.0,M,2,0
545,5,денис,неплохой,2.0,M,2,0
546,5,Виноградов Павел,стильный качество уровень маломерить довольный покупка,10.0,M,10,0
547,5,Александр,огонь соответствовать описание фото текст,8.0,M,8,0
548,5,М Геннадий,бомба,1.0,M,1,0
549,4,Максим,норма,1.0,M,1,0
550,3,Сафронов Александр,хороший жаль подойти,5.0,M,5,0
551,5,Усольцев Кирилл,качество отличный стираться рекомендовать,1.6666666666666667,M,5,0
552,1,георгий,,1.0,M,1,4
553,5,Алексей,хороший качество брать размер большой маломерить,7.0,M,7,0
554,5,Денис,хороший,1.0,M,1,0
555,5,Евгений,первый слить бренд бывать проблема рукав мочь широкий нужно выбирать,9.5,M,19,0
556,5,Андрей,качественный материал сидеть,5.0,M,5,1
557,5,Азимов Руслан,приятный материал,2.0,M,2,0
558,5,Владимир,хороший облегашка,2.0,M,2,0
559,5,жуков денис,отличный товар,2.0,M,2,0
560,5,Андрей,,1.0,M,1,1
561,5,Андрей,качество хороший дышать свободный крой,7.0,M,7,0
562,5,Вадим,лёгкий тонкий дышать льняной несколько большемерить свой выбрать,4.666666666666667,M,14,0
563,5,Андрей,размер совпадать качество обычный мягкий,5.0,M,5,0
564,5,Павел,ткань приятный,2.0,M,2,0
565,5,Артем,,1.0,M,1,1
566,5,Артем,приятный цена чёрный случай жизнь,4.0,M,8,0
567,5,Александр,нормально матерьял,2.0,M,2,0
568,5,Абакар,шик,1.0,M,1,0
569,5,Алексей,хороший базовый,3.0,M,3,0
570,5,Владислав,базовый вещь гардероб хороший,3.0,M,6,0
571,5,Иван,обычный простой чёрный хороший качество размер соответствовать одевать джинсы,4.666666666666667,M,14,0
572,2,Михаил,воротничок потерять форма стирка,7.0,M,7,0
573,5,Алексей,обычный плотный дежурный время выглядеть прилично самый,4.666666666666667,M,14,0
574,5,Эдуард,практичный,1.0,M,1,0
575,5,Олег,хороший базовый брать размер большой маломерить,4.0,M,8,0
576,4,Виталий,нормальный прорезь шея огромный звезда,11.0,M,11,0
577,5,Белов Евгений,огонь,1.0,M,1,0
578,5,Владислав,,1.0,M,1,1
579,5,Александр,качество хороший аналог воротник плотный,8.0,M,8,0
580,5,Руслан,обычный базовый каждый день цена соответствовать качество,4.5,M,9,0
581,5,Артём,размер размер приятный материал,6.0,M,6,1
582,5,Олег,носить удовольствие,3.0,M,3,0
583,5,Ислам,,1.0,M,1,1
584,5,Егор,хороший качество,2.0,M,2,0
585,5,Марат,,1.0,M,1,1
586,5,Тимур,классный,2.0,M,2,0
587,5,шамиль,хороший материал,2.0,M,2,0
588,4,Александр,хороший свой деньга,5.0,M,5,0
589,5,Сабир,качество хороший довольный покупка,4.0,M,4,0
590,5,Сергей,супер,1.0,M,2,0
591,5,Ермаков Артемий,повседнёвка неплохой майк сразу пара взять,3.5,M,7,0
592,5,Елин Александр,отличный майк купить сначала штука сидеть приятный ощущение тело стирка форма потерять daily shirts закупиться ещё размер спорт фигура брать отлично сидеть облипнуть небольшой время растягиваться,9.4,M,47,0
593,4,Сейткали Нурсултан,цена соответсвовать качество,3.0,M,3,0
594,5,Дмитрий,гуд,1.0,M,1,0
595,5,Ашот,качество,1.0,M,1,0
596,5,Василий,хороший подойти размер обычно носить брать думать свободный,7.5,M,15,0
597,5,Актан,,1.0,M,1,1
598,5,Тимур,тёмный цвет хороший белый слегка просвечивать большой подойти дом тренировка материал лёгкий плотный,4.25,M,17,0
599,5,Калинчев Дмитрий,качественный удобный вещь,5.0,M,5,0
600,5,Анатолий,хороший качество,3.0,M,3,1
601,5,Гасан,отличный качество,2.0,M,2,0
602,5,Асель,хороший приятный темно синий цвет размерный линейка соответсвовать,4.5,M,9,0
603,5,Саясат,хороший качество,2.0,M,2,0
604,5,Алексей,отличный каждый день,2.5,M,5,0
605,5,Николай,,1.0,M,1,1
606,5,Алексей,,1.0,M,1,3
607,5,Ларин Александр,,1.0,M,1,1
608,5,Александр,качество неплохой цена,5.0,M,5,0
609,4,Евгений,кайф эластичный приятный облегать размер соответсвовать,10.0,M,10,0
610,5,Павел,клёвый сидеть,4.0,M,4,0
611,5,Павел,цена качество,2.0,M,4,0
612,5,Виктор,хороший,2.0,M,2,0
613,5,Любовь,хороший майк,2.0,M,2,0
614,5,Мхитар,класс,1.0,M,1,0
615,5,Сергей,супер,1.0,M,1,0
616,5,Сергей,идеально брать размер большой,6.0,M,6,0
617,5,Аликеев Алексей,качество хороший оочень обтягивать носить заказывать,10.0,M,10,0
618,5,Максим,удобно,1.0,M,1,0
619,5,Филипп,стильный,3.0,M,3,0
620,5,Валерий,хороший маломерить брать размер большой,13.0,M,13,0
621,5,Карнацкий Дмитрий,соответствовать фото облегать форма небольшой стрэтч рукав болтаться размерность соответствовать размер большой брать отличный,23.0,M,23,0
622,5,Максим,тянуться выглядеть спортивно,2.5,M,5,0
623,5,Вячеслав,маломерить,2.0,M,2,0
624,5,Ярослав,хороший ценник хороший,4.0,M,4,0
625,4,Данил,цена отличный 800 рубль подарок,7.0,M,7,0
626,4,Семен,качество хорошеть маломерить влезть,6.0,M,6,0
627,5,Сергей,идеальный товар качество,4.0,M,4,0
628,5,дмитрий,хороший удобный,3.0,M,3,0
629,5,Владислав,хороший тянуться спортивный тело самый,9.0,M,9,0
630,5,Дмитрий,отличный лёгкий свободный лето нужно,4.5,M,9,0
631,5,Иван,качество супер,2.0,M,2,0
632,5,Кушнарев Алексей,отличный,2.0,M,2,0
633,5,Максим,качественный,2.0,M,2,0
634,5,Ларин Кирилл,классный удобнач хороший качество,1.6666666666666667,M,5,0
635,5,Сергей,лёгкий,1.0,M,1,0
636,5,михаил,качество огонь,2.0,M,2,0
637,5,Артем,носка мяться мягкий целое отличный цвет фото хотеть,19.0,M,19,0
638,5,Ислам,лёгкий отличный вариант лето качество хороший,4.0,M,8,0
639,5,Сафронов Александр,хороший футба,2.0,M,2,0
640,5,Борисов Алексей,цвет,4.0,M,4,0
641,5,Жамьян,толстовка супер,2.0,M,2,0
642,5,Камиль,,1.0,M,1,1
643,3,вячеслав,мягкий лёгкий невесомый легко растягиваться вечер ходить балахон,12.0,M,12,0
644,5,Алексей,качественный шов ровный довольный покупка,2.0,M,6,0
645,5,Евгений,качество хороший явно маломерить брать размер большой,6.0,M,12,0
646,5,Роман,хороший качество,3.0,M,3,0
647,5,Ребедак Александр,классный майк качество отличный цвет яркий размер размер,9.0,M,9,0
648,5,Дмитрий,топчик качество,3.0,M,3,0
649,5,Сергей,хороший цена качество соответствовать,5.0,M,5,0
650,5,Алексей,отличный брать занятие спорт подходить 100 натуральный качественный износостойкий материал,13.0,M,13,0
651,5,Дмитрий,,1.0,M,1,1
652,5,Роман,хороший качество,3.0,M,3,0
653,5,Шабанов Даниил,нормас фут,2.0,M,2,0
654,5,Александр,переставать удивлять качество lonsdale,10.0,M,10,1
655,5,Александр,переставать удивлять качество lonsdale,10.0,M,10,1
656,5,Олег Олег,супер качество 100 хлопок покупка довольный,7.0,M,7,0
657,5,Дмитрий,отличный качество,2.0,M,2,0
658,5,Валерий,,1.0,M,1,1
659,5,Дмитрий,хороший качество,2.0,M,2,0
660,5,максим,,1.0,M,1,1
661,5,Николаев Алексей,,1.0,M,1,1
662,5,Артем,,1.0,M,1,0
663,5,Куницин Сергей,,1.0,M,1,1
664,5,Даниил,качество пушка,2.0,M,2,0
665,5,Сергей,размер соответствовать,2.0,M,2,0
666,5,Михаил,хороший качество идти размер,2.5,M,5,0
667,5,Геннадий,товар соответствовать фото,3.0,M,3,0
668,5,Арслан,просто классно,3.0,M,3,0
669,5,Мизгирев Александр,брать село идеально материал ощупь качественный,10.0,M,10,0
670,5,Александр,хороший,2.0,M,2,0
671,5,Аббяс,,1.0,M,1,1
672,5,Андрей,отличный идти размер размер,3.0,M,6,0
673,5,Амир,крутой,1.0,M,1,0
674,5,Назаров Виктор,фирма супер,6.0,M,6,0
675,5,Олег,nan,0.0,M,0,0
676,5,Владимир,качественно,2.0,M,2,0
677,5,Алексей,нормас,1.0,M,1,0
678,5,Скрабневский Андрей,отличный качество,2.0,M,2,0
679,5,Хасан,хороший качество,3.0,M,3,1
680,5,Максим,базовый чёрный гардероб брать маломерить должный,5.5,M,11,0
681,5,Владислав,хороший лето,4.0,M,4,0
682,5,Данияр,идти размер приятный носка,7.0,M,7,1
683,5,Сулейман,хороший стоить свой деньга,5.0,M,5,0
684,5,Рукосуев Николай,товар топчик брать белый взять чёрный,9.0,M,9,2
685,5,Артем,тонкий приятный лето идеальный вариант взять ещё белый,3.6666666666666665,M,11,0
686,5,Гульнар,супер,2.0,M,2,0
687,5,Виктор,premier,2.0,M,2,0
688,5,Максим,,1.0,M,1,1
689,5,Иван,,1.0,M,1,1
690,5,Эдуард,качество хороший,2.0,M,2,0
691,5,Сергей,хороший лекало длинный идти размер пошить аккуратно брать второй,12.0,M,12,0
692,5,Дмитрий,,1.0,M,1,1
693,5,Влад,супер приятный ткань,4.0,M,4,0
694,5,михаил,отличный повседневный майк,3.0,M,3,0
695,5,Андрей,кайф,2.0,M,2,1
696,5,Андрей,качество огонёк,1.0,M,2,0
697,5,Калинчев Дмитрий,классно качественно,3.0,M,3,0
698,2,Худяков Олег,порвать одевать хлипкий конец,6.0,M,6,0
699,5,Инесса Дробот,качественный размер размер муж понравиться,2.333333333333333,M,7,0
700,5,нурсултан,давольный сидеть приятный материал,6.0,M,6,1
701,5,Карпов Михаил,качество хороший,2.0,M,2,0
702,5,Асель,отличный базовый,3.0,M,3,0
703,5,Лещинский Евгений,отличный,2.0,M,2,0
704,4,С Виталий,летний майк тонкий сшить ровно,1.6666666666666667,M,5,0
705,4,Исалмагомед  Магомедов,приятный материал,2.0,M,2,0
706,5,Тимур,хороший базовый,3.0,M,3,0
707,5,Л Ліліт,супер размер оказаться маленький минимум размер маленький обычный ххl,14.0,M,14,0
708,5,Евгений,супер большемерка заказать обычно прийтись отказаться больший перезаказать ждать размер должный подойти,6.333333333333333,M,19,0
709,5,Андрей,около,2.0,M,2,0
710,5,Андрей,около,2.0,M,2,0
711,4,Андрей,около,2.0,M,2,0
712,5,Захар,отличный качество,2.0,M,2,0
713,4,Денис,широкий,1.0,M,2,0
714,5,андрей,чётко,1.0,M,2,0
715,5,Шагичев Аркадий,хороший товар,2.0,M,2,0
716,5,Шагичев Аркадий,хороший товар,2.0,M,2,0
717,5,Александр,около,1.0,M,1,0
718,5,Созыкин Олег,отлично,1.0,M,1,0
719,5,Максим,цена качество,2.0,M,2,0
720,4,Сергей,плохой свой деньга место торчать нитка,9.0,M,9,0
721,5,Павел,хороший,2.0,M,2,0
722,5,Евгений,цена отличный,5.0,M,5,0
723,5,Юдин Виктор,классный,2.0,M,2,0
724,5,Юдин Виктор,хороший,2.0,M,2,0
725,5,Евгений,просто хороший отлично подходить авто путешествие,4.0,M,8,0
726,5,святослав,качество,1.0,M,1,0
727,5,Юдин Виктор,хороший отличаться расцвет гораздо тонкий,9.0,M,9,0
728,3,руслан,плотный выкупить поход пляж особо,6.0,M,12,0
729,5,Ренат,отличный размер совпадать,4.0,M,4,0
730,5,Самданов Александр,качество соответствовать цена размер соответствовать,2.5,M,5,0
731,5,алексей,отличный качество,2.0,M,2,0
732,5,Иван,качественный лёгкий летний,4.0,M,4,0
733,5,Баязитов Марсель,хороший,2.0,M,2,0
734,5,Баязитов Марсель,хороший,2.0,M,2,0
735,5,Баязитов Марсель,хороший,2.0,M,2,0
736,5,Инал,,1.0,M,1,1
737,5,Антон,размер размер самый обыкновенный майк хлопок,7.0,M,7,0
738,5,Аслан,качественный,2.0,M,2,0
739,4,Кузнецов Герман,здравствуйте тонкий материал учесть неровность тело видный большемерить носить взять,4.5,M,18,0
740,2,Андрей,дешёвый материал,1.5,M,3,0
741,5,Дмитрий,норма,1.0,M,1,0
742,5,Антон,качество супер лето самый,6.0,M,6,0
743,5,Гунай,отличный летний,3.0,M,3,0
744,5,Евгений,хороший,2.0,M,2,0
745,5,Андрей,около,2.0,M,2,0
746,5,Андрей,около,2.0,M,2,0
747,5,кирилл,норма товар дешёвый магазин,6.0,M,6,0
748,4,Артем,свой цена качественный единственный понравиться немного тонкий материал остальной отлично идти размер,21.0,M,21,0
749,5,Дмитрий,,1.0,M,1,3
750,4,Александр,,2.0,M,2,0
751,4,Мариам,отличный вещь бренд основное качество,6.0,M,12,1
752,5,Евгений,отличный качество большемерить прийтись заказывать размер маленький,8.0,M,8,0
753,5,роман,супер стильный принт удобно ковываета движение большой размерный ряд,3.0,M,12,0
754,5,Андрей,хороший качество немного длинный,6.0,M,6,0
755,5,Николай,размер подойти отлично смотреться оригинальный принт качество вроде хороший крайний мера пережить несколько стирка принт новый свой деньга считать,7.25,M,29,0
756,1,Александр,купить стать немного стремный курьер котррый оказать супер сервис привезти майка несмотря место время супер сервис майка сильно маломерить прямо сильно росёл стирка модно ребёнок отдавать,7.4,M,37,0
757,5,Семён,класс,4.0,M,4,0
758,5,Егор,понравиться удобный принт качественный оригинальный свой деньга отличный повседневный вещь,7.0,M,14,0
759,5,Мирон,хороший смотреться прям премиальный принт дизайн интересный подходить каждый день,3.25,M,13,0
760,4,раушан,тёплый начёс лето,7.0,M,7,0
761,5,Салимбаева Ринат,качество хороший довольный заказывать ещё,7.0,M,7,0
762,5,Салимбаева Ринат,качество хороший довольный заказывать ещё,7.0,M,7,0
763,5,Сергей,хороший плотный,3.0,M,3,0
764,5,Артём,купить скидка,6.0,M,6,2
765,5,Влад,качественный материал,3.0,M,3,0
766,5,Максим,отличный оригинал,4.0,M,4,1
767,5,Новиков Евгений,отличный качество плотный материал мягкий хлопок приятно тело,10.0,M,10,0
768,5,Пчелинцев Дмитрий,качество отличный немного большемерить,4.0,M,4,0
769,5,Бейсенбеков Галымжан,качество отличный,2.0,M,2,0
770,5,Асламбек,качественный супер,3.0,M,3,0
771,5,Осипов,огонь обтяга качество высота,5.0,M,10,0
772,5,Айбек,соответствовать качественный первый вещь бренд,12.0,M,12,1
773,1,дмитрий,оплатить заказ курьер молчать заказ подтвердить ждать второй день сервис высота,3.25,M,13,0
774,5,Дмитрий,суперскай,2.0,M,2,0
775,4,Дмитрий,обычный майк,2.0,M,2,0
776,5,Юрий,отличный порадовать цена,2.0,M,4,0
777,5,Владимир,хороший свой деньга приятный материал,3.5,M,7,0
778,5,Чичикало Максим,воротник топорщиться растянутый,4.0,M,4,0
779,4,Чичикало Максим,воротник топорщиться растянутый,4.0,M,4,0
780,5,Алексей,лёгкий тонкий самый лето,4.0,M,8,0
781,5,Дмитрий,качество хороший идеально подойти,4.0,M,4,0
782,5,Борис,отличный идти размер размер,6.0,M,6,0
783,5,Хейчиев Юрий,отлично,1.0,M,1,0
784,5,Хейчиев Юрий,отлично,1.0,M,1,0
785,5,Хейчиев Юрий,отлично,1.0,M,1,0
786,5,дмитрий,размер качество отлично,6.0,M,6,0
787,5,Ильнур,цвет совпадать фото качество хороший,3.5,M,7,0
788,5,Михаил,цена качество хороший цвет понравиться летний вариант,4.5,M,9,0
789,5,Любовь,товар отличный цвет особенно лишний,2.333333333333333,M,7,4
790,5,Иван,норма,1.0,M,1,0
791,4,матвиенко кирилл,сойти,1.0,M,1,0
792,5,Александр,класс,1.0,M,1,0
793,5,даниил,самый большой плюс цвет приятный ненавязчивый,7.0,M,7,0
794,5,алексей,супер,1.0,M,1,0
795,5,Кирилл,хороший,2.0,M,2,0
796,4,Виталий,соответствовать описание рекомендовать,4.0,M,4,0
797,5,Валентин,отличный качество лампа радовать,4.0,M,4,0
798,5,Владимир,,1.0,M,1,1
799,5,Дмитрий,кайф,1.0,M,1,0
800,5,Виктор,красивый удобный,3.0,M,3,0
801,5,Артем,качество цена,3.0,M,3,0
802,4,Алексей,качество норма сезон точно хватить рукав немного заузить длинноватый,11.0,M,11,0
803,5,Максим,интересный принт,2.0,M,2,0
804,5,Братский Владимир,приятный ощупь,3.0,M,3,0
805,5,Валерий,хороший качественный принять,5.0,M,5,0
806,5,Денис,хороший красивый принтом качественный вещь,7.0,M,7,0
807,5,Штабеев Станислав,хороший,2.0,M,2,0
808,5,Щеглов Владимир,хороший,2.0,M,2,0
809,5,Александр,качество хороший размер соответствовать покупка довольный,6.0,M,6,0
810,5,дмитрий,размер качество отлично,6.0,M,6,0
811,5,Устюжанин Дмитрий,отличный,2.0,M,2,0
812,5,Устюжанин Дмитрий,отличный,2.0,M,2,0
813,5,Виктор,отличный сожаление приша размер заказать прийти,4.0,M,12,0
814,4,Сергеев Вадим,качество норма размер рост 175 платье длинный,14.0,M,14,0
815,5,Джафаров Эмин,сидеть,2.0,M,2,0
816,5,Мурат,,1.0,M,1,1
817,5,Алмаз,искать простой удобный однотонный найти лишний размер размер,4.0,M,12,0
818,5,Олег,брать самый ткань приятный,3.5,M,7,0
819,4,Андрей,размер размер подходить поэтому отказ,7.0,M,7,0
820,5,Ратушный Вячеслав,норма качество соответствовать цена,5.0,M,5,0
821,5,Евгений,супер большемерка заказать обычно прийтись отказаться больший перезаказать ждать размер должный подойти,6.333333333333333,M,19,0
822,5,Андрей,около,2.0,M,2,0
823,5,Андрей,около,2.0,M,2,0
824,4,Андрей,около,2.0,M,2,0
825,5,Дмитрий,материал приятный подойти худой парень,3.0,M,6,0
826,5,Дмитрий,рекомендовать,1.0,M,1,0
827,5,Александр,соответствовать размер,2.0,M,2,0
828,5,Кокорин Сергей,прикольный качество супер,4.0,M,4,1
829,5,Кокорин Сергей,прикольный качество супер,4.0,M,4,1
830,5,Павел,размер соответствовать норма длина качество хороший,2.0,M,6,0
831,5,Александр,огонь,2.0,M,2,0
832,5,Данилин Евгений,ворот пошив оставить,9.0,M,9,0
833,5,Сергей,качество хороший село советовать,5.0,M,5,0
834,5,Федор,приятный ткань сидеть недорого,5.0,M,5,0
835,5,Вардан,качество бомба,2.0,M,2,0
836,5,Сергей,приятный материал смотреться модно,2.0,M,4,0
837,5,Ренат,цвет фото идти размер качество ткань приятный дизайн тривиальный,3.25,M,13,0
838,5,корочеотзыв,балдёж тупак король,4.0,M,4,0
839,5,Кирилл,принт классный принцип хороший тишка,8.0,M,8,0
840,4,айзат,хороший,1.0,M,1,0
841,5,Никита,,1.0,M,1,1
842,5,Никита,фото,4.0,M,4,0
843,5,Аксюхин Никита,отличный качество малоизвестный бренд оверсайза,3.5,M,7,0
844,5,Никита,лёгкий лето самый,6.0,M,6,0
845,5,Никита,отличный,2.0,M,2,0
846,1,Никита,нормальный размер фигура проч плюс закончиться первый стирка цвет становиться серо жёлтый ровный текстура ткань вообще забыть катышек носить дача хороший свитер оставлять хороший отзыв вероятно либо делать первый стирка либо вообще стирать либо видеть нормальный белый,11.0,M,66,0
847,5,Никита,отличный маломерка советовать брать размер большой,4.5,M,9,0
848,4,Никита,узковатый грудной часть быстро садиться стирка,8.0,M,8,0
849,5,Никита,обычный чёрный пошить,5.0,M,5,0
850,5,Беляев Никита,взгляд просто идеальный качество цена,11.0,M,11,0
851,5,Никита,цена качество супер,3.0,M,3,0
852,5,Никита,длинноватый рукав,3.0,M,3,0
853,5,Данила,nan,0.0,M,0,0
854,5,Алия,хороший,2.0,F,2,0
855,5,Лиана,,1.0,F,1,1
856,5,валентина,хороший цена,4.0,F,4,0
857,4,Екатерина,маломерить размер точно сожаление,6.0,F,6,0
858,5,Ирина,заказать бежевый чёрный цвет размер большой разница размер оставить оба цвет приятный бежевый качество хороший,6.0,F,24,0
859,5,Ксения,приятный тело нежный цвет нравиться,3.0,F,9,0
860,4,Юлия,цвет приятный качество хороший плечо рука облегать снизу широкий каждый день пойти особенно заправлять джинсы,7.333333333333333,F,22,0
861,5,Сороковикова Елизавета,почитать отзыв думать сидеть плотно спокойно надеться беременный живот рукав облипка немного комфортно приятный цвет надпись глаз бросаться понравиться беременность влить,11.666666666666666,F,35,0
862,5,людмила,отличный качество полностью соответствовать фото,6.0,F,6,0
863,5,людмила,классный качество хороший идти размер,7.0,F,7,0
864,2,Елена,понравиться надпись буква сильно дешевить,3.5,F,7,0
865,5,Елена,отличный качество,2.0,F,2,0
866,5,Анна,немного маломерить,2.0,F,2,0
867,4,Анна,хороший выбор каждый день,5.0,F,5,0
868,4,Наталья,маломерить тесно плечо брать размер большой,4.0,F,8,0
869,5,Рыжова Наталья,прикольный понравиться выкупить обычно носить оказаться облипка взять,6.0,F,12,0
870,4,Ирина,ооочень маломерить взять еле влезть облипка короткий заказать ощущение маловатый симпатичный цвет приятный пошив хороший прям худенький девушка,7.2,F,36,0
871,5,Елизавета,простой стильный,3.0,F,3,0
872,4,Александра,вроде плохой область шея странно сидеть,11.0,F,11,0
873,5,Наталья,мягкий,1.0,F,1,0
874,4,Яна,майк маломерить плотный,4.0,F,4,0
875,5,Кутявина Елена,отличный размер цвет соответствовать фото,8.0,F,8,1
876,5,Евгения,отличный качество буква смотреться достойно,2.5,F,5,0
877,5,Карина,понравиться плотный приятный тело обычно брать 48р фирма данный взять 46р,8.5,F,17,0
878,2,виктория,некрасивый дешёвый буква приклеить,4.0,F,4,0
879,5,Мария,хороший выкупить размер соответствовать,2.5,F,5,0
880,3,Галина,странно пошить рукав узкий отсюда тянуться грудь отказ ткань нормальный стоимость мочь рука тонкий подойти сомневаться,6.75,F,27,0
881,5,Ольга,реальный подойти майк крутой,4.0,F,8,0
882,5,Валерия,немного маломерить красивый качество надпись аккуратный взять данный цвета чёрный белый,17.0,F,17,1
883,5,Валерия,носить 44р взять маломерить качество отличный,5.0,F,10,1
884,4,Дроздова Елена,плохой футболочка маломерка размер оказаться маленький,12.0,F,12,0
885,4,Сарибекян Дарья,качество маломерить прилично пара размер спокойно брать,11.0,F,11,0
886,5,Лилия,крутой,3.0,F,3,1
887,4,Наталья,материал тонкий сидеть обычный целое прикольный ощущение долго прослужить,4.75,F,19,0
888,5,Дина,любимый дизайнер село идеально,7.0,F,7,1
889,5,Мария,качество карла идеальный ещё цена подарок,8.0,F,8,0
890,2,Калимат,фото хороший жизнь,6.0,F,6,0
891,5,Татьяна,отличный качество тонкий хлопок лето,3.0,F,6,0
892,5,мари,мягкий удобный,3.0,F,3,0
893,5,Олеся,отличный качество стильно смотреться,2.5,F,5,0
894,5,Дина,классный идти размер,5.0,F,5,0
895,5,Виктория,замечательный заказать размер свой размер сидеть свободный кстати костюмчик карл сделать вид шёлковый аппликация,7.0,F,21,0
896,5,Оксана,качество просто довольный покупка,7.0,F,7,1
897,5,Залина,майк шикарный вещь дать марка рисунок нанести краска кусочек ткань делать ещё интересный,7.333333333333333,F,22,0
898,5,Кристина,классный,1.0,F,1,0
899,5,Ирина,класс качество хороший рисунок качественный потрескаться первый стирка естественно вещь машинка стирать,9.5,F,19,0
900,5,надежда,отличный качественный стильный,6.0,F,6,0
901,5,Маргарита,качественный стильный купить белый чёрный,9.0,F,9,1
